Transaction ID,Transaction Date,Store ID,Item ID,Quantity,Unit Price,Total Amount
STB001_20200114_135435,2020-01-14,STB001,97306,3,25.0,75.0
STB001_20200114_135435,2020-01-14,STB001,76892,1,14.0,14.0
STB001_20200114_135435,2020-01-14,STB001,36079,1,29.99,29.99
STB001_20200114_142234,2020-01-14,STB001,47417,1,20.0,20.0
STB001_20200114_142234,2020-01-14,STB001,21616,3,18.0,54.0
STB001_20200114_142234,2020-01-14,STB001,61637,2,22.0,44.0
STB001_20200114_142234,2020-01-14,STB001,50119,5,55.0,275.0
STB001_20200114_142234,2020-01-14,STB001,67675,4,19.99,79.96
STB001_20200114_142234,2020-01-14,STB001,22163,3,110.0,330.0
STB001_20200114_142234,2020-01-14,STB001,80907,2,18.99,37.98
STB001_20200114_145013,2020-01-14,STB001,49530,1,35.0,35.0
STB001_20200114_145013,2020-01-14,STB001,43390,1,100.0,100.0
STB001_20200114_150853,2020-01-14,STB001,54015,4,12.0,48.0
STB001_20200114_150853,2020-01-14,STB001,80427,1,35.0,35.0
STB001_20200114_150853,2020-01-14,STB001,94661,2,40.0,80.0
STB001_20200114_150853,2020-01-14,STB001,74285,6,45.0,270.0
STB001_20200114_152443,2020-01-14,STB001,12036,1,10.0,10.0
STB001_20200114_152443,2020-01-14,STB001,21130,2,27.99,55.98
STB001_20200114_152443,2020-01-14,STB001,99028,1,30.0,30.0
STB001_20200114_152443,2020-01-14,STB001,35939,3,37.0,111.0
STB001_20200114_154730,2020-01-14,STB001,79330,2,34.0,68.0
STB001_20200114_154730,2020-01-14,STB001,63988,1,59.99,59.99
STB001_20200114_154730,2020-01-14,STB001,92004,1,18.0,18.0
STB001_20200114_154730,2020-01-14,STB001,11482,1,180.0,180.0
STB001_20200114_154730,2020-01-14,STB001,13043,3,17.99,53.97
STB001_20200114_154730,2020-01-14,STB001,91988,4,64.99,259.96
STB001_20200114_154730,2020-01-14,STB001,56143,1,85.0,85.0
STB001_20200114_154730,2020-01-14,STB001,40394,1,70.0,70.0
STB001_20200114_160151,2020-01-14,STB001,65397,1,45.0,45.0
STB001_20200114_160151,2020-01-14,STB001,20903,4,32.99,131.96
STB001_20200114_160151,2020-01-14,STB001,80907,1,18.99,18.99
STB001_20200114_160151,2020-01-14,STB001,47417,1,20.0,20.0
STB001_20200114_160151,2020-01-14,STB001,75648,3,100.0,300.0
STB001_20200114_160151,2020-01-14,STB001,38146,3,20.0,60.0
STB001_20200114_160151,2020-01-14,STB001,12036,2,10.0,20.0
STB001_20200114_160151,2020-01-14,STB001,85362,2,24.99,49.98
STB001_20200114_161143,2020-01-14,STB001,94199,3,40.0,120.0
STB001_20200114_161143,2020-01-14,STB001,25796,6,100.0,600.0
STB001_20200114_161143,2020-01-14,STB001,66149,1,45.0,45.0
STB001_20200114_161143,2020-01-14,STB001,67061,2,10.0,20.0
STB001_20200114_161143,2020-01-14,STB001,85936,2,120.0,240.0
STB001_20200114_161143,2020-01-14,STB001,28107,1,12.0,12.0
STB001_20200114_163714,2020-01-14,STB001,13332,1,14.0,14.0
STB001_20200114_163714,2020-01-14,STB001,97322,1,35.0,35.0
STB001_20200114_163714,2020-01-14,STB001,73788,1,32.0,32.0
STB001_20200114_163714,2020-01-14,STB001,59644,5,34.99,174.95000000000002
STB001_20200114_163714,2020-01-14,STB001,42984,1,800.0,800.0
STB001_20200114_163714,2020-01-14,STB001,66151,5,13.99,69.95
STB001_20200114_163714,2020-01-14,STB001,53808,5,32.0,160.0
STB001_20200114_163714,2020-01-14,STB001,97306,3,25.0,75.0
STB001_20200114_165150,2020-01-14,STB001,87681,2,38.0,76.0
STB001_20200114_165150,2020-01-14,STB001,85362,3,24.99,74.97
STB001_20200114_165150,2020-01-14,STB001,20052,1,17.99,17.99
STB001_20200114_165150,2020-01-14,STB001,20787,1,90.0,90.0
STB001_20200114_165150,2020-01-14,STB001,23641,1,30.0,30.0
STB001_20200114_170013,2020-01-14,STB001,53758,5,29.99,149.95
STB001_20200114_170013,2020-01-14,STB001,55740,5,39.99,199.95000000000002
STB001_20200114_170013,2020-01-14,STB001,13043,2,17.99,35.98
STB001_20200114_170013,2020-01-14,STB001,56844,3,21.99,65.97
JHB001_20200114_080000,2020-01-14,JHB001,93919,1,34.99,34.99
JHB001_20200114_080000,2020-01-14,JHB001,56558,6,34.99,209.94
JHB001_20200114_082616,2020-01-14,JHB001,56844,3,14.99,44.97
JHB001_20200114_082616,2020-01-14,JHB001,56143,2,85.0,170.0
JHB001_20200114_082616,2020-01-14,JHB001,39975,5,220.0,1100.0
JHB001_20200114_082616,2020-01-14,JHB001,61508,3,100.0,300.0
JHB001_20200114_083106,2020-01-14,JHB001,54908,1,49.99,49.99
JHB001_20200114_083106,2020-01-14,JHB001,74081,1,150.0,150.0
JHB001_20200114_083654,2020-01-14,JHB001,11992,1,1500.0,1500.0
JHB001_20200114_083654,2020-01-14,JHB001,97306,2,25.0,50.0
JHB001_20200114_083654,2020-01-14,JHB001,51158,1,34.99,34.99
JHB001_20200114_083654,2020-01-14,JHB001,10858,1,24.99,24.99
JHB001_20200114_083654,2020-01-14,JHB001,93843,6,24.99,149.94
JHB001_20200114_083849,2020-01-14,JHB001,57329,1,24.99,24.99
JHB001_20200114_085057,2020-01-14,JHB001,56474,5,13.99,69.95
JHB001_20200114_085057,2020-01-14,JHB001,65605,1,18.0,18.0
JHB001_20200114_085057,2020-01-14,JHB001,80868,1,50.0,50.0
JHB001_20200114_085057,2020-01-14,JHB001,20280,2,79.99,159.98
JHB001_20200114_090727,2020-01-14,JHB001,11307,2,25.0,50.0
JHB001_20200114_090727,2020-01-14,JHB001,17524,3,89.99,269.96999999999997
JHB001_20200114_090727,2020-01-14,JHB001,10858,2,24.99,49.98
JHB001_20200114_092922,2020-01-14,JHB001,83270,1,1500.0,1500.0
JHB001_20200114_092922,2020-01-14,JHB001,57102,1,19.99,19.99
JHB001_20200114_092922,2020-01-14,JHB001,77389,1,50.0,50.0
JHB001_20200114_092922,2020-01-14,JHB001,56143,6,85.0,510.0
JHB001_20200114_092922,2020-01-14,JHB001,56844,1,14.99,14.99
JHB001_20200114_095040,2020-01-14,JHB001,41221,1,20.0,20.0
JHB001_20200114_095713,2020-01-14,JHB001,13043,1,17.99,17.99
JHB001_20200114_102404,2020-01-14,JHB001,20280,6,79.99,479.93999999999994
JHB001_20200114_102404,2020-01-14,JHB001,63157,2,45.0,90.0
JHB001_20200114_105016,2020-01-14,JHB001,13220,2,59.99,119.98
JHB001_20200114_105016,2020-01-14,JHB001,54015,3,12.0,36.0
JHB001_20200114_110959,2020-01-14,JHB001,10634,1,35.0,35.0
JHB001_20200114_112106,2020-01-14,JHB001,65974,1,30.0,30.0
JHB001_20200114_112106,2020-01-14,JHB001,52971,1,110.0,110.0
JHB001_20200114_112106,2020-01-14,JHB001,79916,1,110.0,110.0
JHB001_20200114_112106,2020-01-14,JHB001,35939,2,37.0,74.0
JHB001_20200114_112106,2020-01-14,JHB001,68416,1,49.99,49.99
JHB001_20200114_112543,2020-01-14,JHB001,25451,2,20.0,40.0
JHB001_20200114_112543,2020-01-14,JHB001,23981,3,22.99,68.97
JHB001_20200114_112543,2020-01-14,JHB001,67763,2,9.99,19.98
JHB001_20200114_112543,2020-01-14,JHB001,51808,5,79.99,399.95
JHB001_20200114_112543,2020-01-14,JHB001,67061,1,10.0,10.0
JHB001_20200114_114217,2020-01-14,JHB001,73424,2,39.99,79.98
JHB001_20200114_114217,2020-01-14,JHB001,75648,3,100.0,300.0
JHB001_20200114_114217,2020-01-14,JHB001,63157,1,45.0,45.0
JHB001_20200114_120539,2020-01-14,JHB001,25451,1,20.0,20.0
JHB001_20200114_120539,2020-01-14,JHB001,71584,6,55.0,330.0
JHB001_20200114_120539,2020-01-14,JHB001,62462,1,14.99,14.99
JHB001_20200114_120756,2020-01-14,JHB001,71584,4,55.0,220.0
JHB001_20200114_120845,2020-01-14,JHB001,30294,2,18.0,36.0
JHB001_20200114_120845,2020-01-14,JHB001,76892,1,14.0,14.0
JHB001_20200114_120845,2020-01-14,JHB001,91988,1,64.99,64.99
JHB001_20200114_120845,2020-01-14,JHB001,51154,2,30.0,60.0
JHB001_20200114_120845,2020-01-14,JHB001,80503,1,85.0,85.0
JHB001_20200114_122237,2020-01-14,JHB001,99319,2,25.0,50.0
JHB001_20200114_122237,2020-01-14,JHB001,53808,4,32.0,128.0
JHB001_20200114_122237,2020-01-14,JHB001,36821,1,90.0,90.0
JHB001_20200114_122237,2020-01-14,JHB001,47124,1,130.0,130.0
DBN001_20200114_080000,2020-01-14,DBN001,85936,3,120.0,360.0
DBN001_20200114_080000,2020-01-14,DBN001,82968,5,12.0,60.0
DBN001_20200114_080710,2020-01-14,DBN001,76348,1,14.0,14.0
DBN001_20200114_080710,2020-01-14,DBN001,47272,1,1200.0,1200.0
DBN001_20200114_082641,2020-01-14,DBN001,21616,2,18.0,36.0
DBN001_20200114_082641,2020-01-14,DBN001,56143,1,85.0,85.0
DBN001_20200114_084252,2020-01-14,DBN001,67675,3,19.99,59.97
DBN001_20200114_084252,2020-01-14,DBN001,68899,2,50.0,100.0
DBN001_20200114_084252,2020-01-14,DBN001,67061,2,10.0,20.0
DBN001_20200114_084252,2020-01-14,DBN001,23641,3,30.0,90.0
DBN001_20200114_084252,2020-01-14,DBN001,34829,4,54.99,219.96
DBN001_20200114_090019,2020-01-14,DBN001,84706,1,39.99,39.99
DBN001_20200114_090019,2020-01-14,DBN001,11992,1,1500.0,1500.0
DBN001_20200114_090019,2020-01-14,DBN001,69128,1,70.0,70.0
DBN001_20200114_091643,2020-01-14,DBN001,94199,2,40.0,80.0
DBN001_20200114_094412,2020-01-14,DBN001,34829,3,54.99,164.97
DBN001_20200114_094412,2020-01-14,DBN001,36079,1,29.99,29.99
DBN001_20200114_094412,2020-01-14,DBN001,16177,2,14.99,29.98
DBN001_20200114_094412,2020-01-14,DBN001,85936,1,120.0,120.0
DBN001_20200114_094412,2020-01-14,DBN001,92536,2,27.99,55.98
DBN001_20200114_095608,2020-01-14,DBN001,43390,1,85.0,85.0
DBN001_20200114_095608,2020-01-14,DBN001,65397,1,45.0,45.0
DBN001_20200114_095608,2020-01-14,DBN001,18382,1,39.99,39.99
DBN001_20200114_095608,2020-01-14,DBN001,66151,2,13.99,27.98
DBN001_20200114_095608,2020-01-14,DBN001,79086,1,30.0,30.0
DBN001_20200114_095608,2020-01-14,DBN001,79330,4,34.0,136.0
DBN001_20200114_100442,2020-01-14,DBN001,75648,2,100.0,200.0
DBN001_20200114_100442,2020-01-14,DBN001,83849,1,24.99,24.99
DBN001_20200114_100442,2020-01-14,DBN001,20052,2,17.99,35.98
DBN001_20200114_100442,2020-01-14,DBN001,56844,1,21.99,21.99
DBN001_20200114_100442,2020-01-14,DBN001,40915,1,800.0,800.0
DBN001_20200114_100540,2020-01-14,DBN001,24616,1,140.0,140.0
DBN001_20200114_100540,2020-01-14,DBN001,76570,1,64.99,64.99
DBN001_20200114_100540,2020-01-14,DBN001,53808,1,32.0,32.0
DBN001_20200114_100540,2020-01-14,DBN001,80427,1,35.0,35.0
DBN001_20200114_100540,2020-01-14,DBN001,76348,1,14.0,14.0
DBN001_20200114_101108,2020-01-14,DBN001,55533,1,89.99,89.99
DBN001_20200114_101108,2020-01-14,DBN001,99028,6,30.0,180.0
DBN001_20200114_101108,2020-01-14,DBN001,73788,2,32.0,64.0
DBN001_20200114_102347,2020-01-14,DBN001,72273,1,40.0,40.0
DBN001_20200114_105111,2020-01-14,DBN001,78145,1,99.99,99.99
DBN001_20200114_105111,2020-01-14,DBN001,13332,4,14.0,56.0
DBN001_20200114_105111,2020-01-14,DBN001,65397,2,45.0,90.0
DBN001_20200114_105111,2020-01-14,DBN001,42984,1,800.0,800.0
DBN001_20200114_105111,2020-01-14,DBN001,56609,1,140.0,140.0
DBN001_20200114_105111,2020-01-14,DBN001,24306,4,90.0,360.0
DBN001_20200114_105522,2020-01-14,DBN001,17524,5,89.99,449.95
DBN001_20200114_110302,2020-01-14,DBN001,83618,2,100.0,200.0
DBN001_20200114_110302,2020-01-14,DBN001,56750,2,29.99,59.98
DBN001_20200114_110302,2020-01-14,DBN001,61508,3,100.0,300.0
DBN001_20200114_110302,2020-01-14,DBN001,72273,1,40.0,40.0
DBN001_20200114_110302,2020-01-14,DBN001,56844,3,21.99,65.97
DBN001_20200114_110302,2020-01-14,DBN001,47417,2,20.0,40.0
DBN001_20200114_112139,2020-01-14,DBN001,75648,1,100.0,100.0
DBN001_20200114_113611,2020-01-14,DBN001,11992,1,1500.0,1500.0
DBN001_20200114_113611,2020-01-14,DBN001,56609,1,140.0,140.0
DBN001_20200114_113611,2020-01-14,DBN001,38130,4,10.0,40.0
DBN001_20200114_113611,2020-01-14,DBN001,96625,2,54.99,109.98
DBN001_20200114_120128,2020-01-14,DBN001,54908,1,49.99,49.99
DBN001_20200114_120128,2020-01-14,DBN001,22163,2,150.0,300.0
DBN001_20200114_121344,2020-01-14,DBN001,20263,2,110.0,220.0
DBN001_20200114_121344,2020-01-14,DBN001,65397,3,45.0,135.0
DBN001_20200114_123835,2020-01-14,DBN001,33095,4,50.0,200.0
DBN001_20200114_123835,2020-01-14,DBN001,84706,1,39.99,39.99
DBN001_20200114_123835,2020-01-14,DBN001,41221,1,20.0,20.0
DBN001_20200114_124853,2020-01-14,DBN001,49530,1,35.0,35.0
DBN001_20200114_124853,2020-01-14,DBN001,55141,6,50.0,300.0
DBN001_20200114_124853,2020-01-14,DBN001,80868,1,50.0,50.0
DBN001_20200114_124853,2020-01-14,DBN001,75648,3,100.0,300.0
DBN001_20200114_124959,2020-01-14,DBN001,99028,1,30.0,30.0
DBN001_20200114_124959,2020-01-14,DBN001,88563,4,18.99,75.96
DBN001_20200114_131916,2020-01-14,DBN001,22163,1,95.0,95.0
DBN001_20200114_131916,2020-01-14,DBN001,27055,6,180.0,1080.0
DBN001_20200114_131916,2020-01-14,DBN001,30358,5,39.99,199.95000000000002
DBN001_20200114_131916,2020-01-14,DBN001,99028,6,30.0,180.0
DBN001_20200114_131916,2020-01-14,DBN001,40911,2,15.0,30.0
DBN001_20200114_134440,2020-01-14,DBN001,79086,1,30.0,30.0
DBN001_20200114_134440,2020-01-14,DBN001,66149,2,45.0,90.0
DBN001_20200114_134440,2020-01-14,DBN001,13043,1,17.99,17.99
DBN001_20200114_134440,2020-01-14,DBN001,56474,5,13.99,69.95
DBN001_20200114_134754,2020-01-14,DBN001,56143,4,85.0,340.0
CPT001_20200115_080000,2020-01-15,CPT001,71336,2,32.99,65.98
CPT001_20200115_080000,2020-01-15,CPT001,53818,2,59.99,119.98
CPT001_20200115_080000,2020-01-15,CPT001,79330,2,34.0,68.0
CPT001_20200115_080000,2020-01-15,CPT001,20106,3,54.99,164.97
CPT001_20200115_080000,2020-01-15,CPT001,40915,1,700.0,700.0
CPT001_20200115_080000,2020-01-15,CPT001,41184,2,60.0,120.0
CPT001_20200115_080000,2020-01-15,CPT001,76892,4,14.0,56.0
CPT001_20200115_082618,2020-01-15,CPT001,47272,1,1200.0,1200.0
CPT001_20200115_082618,2020-01-15,CPT001,40911,5,15.0,75.0
CPT001_20200115_082618,2020-01-15,CPT001,80868,3,50.0,150.0
CPT001_20200115_082618,2020-01-15,CPT001,13043,2,17.99,35.98
CPT001_20200115_082828,2020-01-15,CPT001,53808,1,32.0,32.0
CPT001_20200115_082828,2020-01-15,CPT001,25227,4,36.99,147.96
CPT001_20200115_082828,2020-01-15,CPT001,65397,3,45.0,135.0
CPT001_20200115_083940,2020-01-15,CPT001,18382,2,39.99,79.98
CPT001_20200115_083940,2020-01-15,CPT001,31193,1,70.0,70.0
CPT001_20200115_090341,2020-01-15,CPT001,66151,6,13.99,83.94
CPT001_20200115_090341,2020-01-15,CPT001,79934,1,55.0,55.0
CPT001_20200115_091517,2020-01-15,CPT001,83270,1,1500.0,1500.0
CPT001_20200115_091517,2020-01-15,CPT001,74918,2,15.0,30.0
CPT001_20200115_091517,2020-01-15,CPT001,49329,1,24.99,24.99
CPT001_20200115_091517,2020-01-15,CPT001,13332,1,14.0,14.0
CPT001_20200115_091517,2020-01-15,CPT001,47417,4,20.0,80.0
CPT001_20200115_092419,2020-01-15,CPT001,42984,1,800.0,800.0
CPT001_20200115_092419,2020-01-15,CPT001,80868,2,50.0,100.0
CPT001_20200115_093815,2020-01-15,CPT001,81010,3,14.99,44.97
CPT001_20200115_093815,2020-01-15,CPT001,92536,6,27.99,167.94
CPT001_20200115_093815,2020-01-15,CPT001,35939,1,37.0,37.0
CPT001_20200115_093815,2020-01-15,CPT001,66149,4,45.0,180.0
CPT001_20200115_093815,2020-01-15,CPT001,38130,3,10.0,30.0
CPT001_20200115_093815,2020-01-15,CPT001,47124,4,130.0,520.0
CPT001_20200115_093815,2020-01-15,CPT001,16100,4,90.0,360.0
CPT001_20200115_093815,2020-01-15,CPT001,10634,1,35.0,35.0
CPT001_20200115_100839,2020-01-15,CPT001,82968,4,12.0,48.0
CPT001_20200115_100839,2020-01-15,CPT001,22163,2,110.0,220.0
CPT001_20200115_100839,2020-01-15,CPT001,29900,4,110.0,440.0
CPT001_20200115_100839,2020-01-15,CPT001,75648,1,100.0,100.0
CPT001_20200115_100839,2020-01-15,CPT001,75146,4,150.0,600.0
CPT001_20200115_100839,2020-01-15,CPT001,91247,2,14.99,29.98
CPT001_20200115_100839,2020-01-15,CPT001,91247,6,14.99,89.94
CPT001_20200115_100839,2020-01-15,CPT001,56143,3,60.0,180.0
CPT001_20200115_101626,2020-01-15,CPT001,47417,2,20.0,40.0
CPT001_20200115_101626,2020-01-15,CPT001,68899,1,50.0,50.0
CPT001_20200115_101626,2020-01-15,CPT001,77791,2,40.0,80.0
CPT001_20200115_101626,2020-01-15,CPT001,84706,2,39.99,79.98
CPT001_20200115_101626,2020-01-15,CPT001,33095,4,50.0,200.0
CPT001_20200115_103356,2020-01-15,CPT001,85089,1,105.0,105.0
CPT001_20200115_110421,2020-01-15,CPT001,72273,1,40.0,40.0
CPT001_20200115_110421,2020-01-15,CPT001,23884,3,42.99,128.97
CPT001_20200115_110421,2020-01-15,CPT001,76348,1,14.0,14.0
CPT001_20200115_110421,2020-01-15,CPT001,35939,4,37.0,148.0
CPT001_20200115_110421,2020-01-15,CPT001,16177,3,14.99,44.97
CPT001_20200115_112807,2020-01-15,CPT001,25796,1,100.0,100.0
CPT001_20200115_112807,2020-01-15,CPT001,45649,5,45.0,225.0
CPT001_20200115_112807,2020-01-15,CPT001,65397,5,45.0,225.0
CPT001_20200115_112807,2020-01-15,CPT001,56844,2,16.99,33.98
CPT001_20200115_112807,2020-01-15,CPT001,20787,1,90.0,90.0
CPT001_20200115_115559,2020-01-15,CPT001,75146,1,150.0,150.0
CPT001_20200115_121137,2020-01-15,CPT001,80979,1,24.99,24.99
CPT001_20200115_121137,2020-01-15,CPT001,97306,3,25.0,75.0
CPT001_20200115_121137,2020-01-15,CPT001,11307,2,25.0,50.0
CPT001_20200115_121137,2020-01-15,CPT001,76434,1,75.0,75.0
CPT001_20200115_121137,2020-01-15,CPT001,85362,1,24.99,24.99
CPT001_20200115_122716,2020-01-15,CPT001,29900,1,110.0,110.0
CPT001_20200115_124109,2020-01-15,CPT001,75146,2,150.0,300.0
CPT001_20200115_124734,2020-01-15,CPT001,40346,4,70.0,280.0
CPT001_20200115_124734,2020-01-15,CPT001,54378,2,18.99,37.98
CPT001_20200115_124734,2020-01-15,CPT001,46507,1,40.0,40.0
CPT001_20200115_124734,2020-01-15,CPT001,35939,2,37.0,74.0
CPT001_20200115_124734,2020-01-15,CPT001,80868,1,50.0,50.0
CPT001_20200115_130141,2020-01-15,CPT001,41221,2,20.0,40.0
CPT001_20200115_130141,2020-01-15,CPT001,99319,6,25.0,150.0
CPT001_20200115_130141,2020-01-15,CPT001,64571,2,19.99,39.98
CPT003_20200115_080000,2020-01-15,CPT003,94199,2,40.0,80.0
CPT003_20200115_080000,2020-01-15,CPT003,40915,1,800.0,800.0
CPT003_20200115_080000,2020-01-15,CPT003,41221,3,20.0,60.0
CPT003_20200115_080000,2020-01-15,CPT003,94661,1,40.0,40.0
CPT003_20200115_080000,2020-01-15,CPT003,40394,1,70.0,70.0
CPT003_20200115_080000,2020-01-15,CPT003,41221,1,20.0,20.0
CPT003_20200115_080000,2020-01-15,CPT003,59644,4,34.99,139.96
CPT003_20200115_080000,2020-01-15,CPT003,92004,4,18.0,72.0
CPT003_20200115_080000,2020-01-15,CPT003,57950,4,57.99,231.96
CPT003_20200115_080000,2020-01-15,CPT003,49329,1,24.99,24.99
CPT003_20200115_080115,2020-01-15,CPT003,71336,4,32.99,131.96
CPT003_20200115_080115,2020-01-15,CPT003,17524,4,89.99,359.96
CPT003_20200115_080115,2020-01-15,CPT003,79934,1,55.0,55.0
CPT003_20200115_080115,2020-01-15,CPT003,53758,3,29.99,89.97
CPT003_20200115_080115,2020-01-15,CPT003,68899,1,50.0,50.0
CPT003_20200115_083047,2020-01-15,CPT003,94269,1,49.99,49.99
CPT003_20200115_083047,2020-01-15,CPT003,97306,6,25.0,150.0
CPT003_20200115_083047,2020-01-15,CPT003,56143,1,60.0,60.0
CPT003_20200115_083047,2020-01-15,CPT003,47272,1,1200.0,1200.0
CPT003_20200115_083047,2020-01-15,CPT003,71584,1,55.0,55.0
CPT003_20200115_083047,2020-01-15,CPT003,95935,4,74.99,299.96
CPT003_20200115_084211,2020-01-15,CPT003,13355,2,34.99,69.98
CPT003_20200115_084211,2020-01-15,CPT003,82968,3,12.0,36.0
CPT003_20200115_090700,2020-01-15,CPT003,12036,2,10.0,20.0
CPT003_20200115_090700,2020-01-15,CPT003,38146,5,20.0,100.0
CPT003_20200115_090700,2020-01-15,CPT003,18382,2,39.99,79.98
CPT003_20200115_090700,2020-01-15,CPT003,43390,1,100.0,100.0
CPT003_20200115_090700,2020-01-15,CPT003,80979,4,24.99,99.96
CPT003_20200115_090700,2020-01-15,CPT003,36079,4,29.99,119.96
CPT003_20200115_090700,2020-01-15,CPT003,40911,2,15.0,30.0
CPT003_20200115_093209,2020-01-15,CPT003,37446,3,34.99,104.97
CPT003_20200115_093300,2020-01-15,CPT003,47521,1,34.99,34.99
CPT003_20200115_093300,2020-01-15,CPT003,47816,2,300.0,600.0
CPT003_20200115_093300,2020-01-15,CPT003,10858,2,24.99,49.98
CPT003_20200115_094524,2020-01-15,CPT003,80503,3,90.0,270.0
CPT003_20200115_094524,2020-01-15,CPT003,22163,2,110.0,220.0
CPT003_20200115_094524,2020-01-15,CPT003,35939,1,37.0,37.0
CPT003_20200115_094524,2020-01-15,CPT003,11307,1,25.0,25.0
CPT003_20200115_094524,2020-01-15,CPT003,46507,6,40.0,240.0
CPT003_20200115_094524,2020-01-15,CPT003,74918,1,15.0,15.0
CPT003_20200115_094524,2020-01-15,CPT003,91247,1,14.99,14.99
CPT003_20200115_094524,2020-01-15,CPT003,68736,2,60.0,120.0
CPT003_20200115_101035,2020-01-15,CPT003,91681,1,39.99,39.99
CPT003_20200115_101035,2020-01-15,CPT003,56844,4,16.99,67.96
CPT003_20200115_101035,2020-01-15,CPT003,76314,2,19.99,39.98
CPT003_20200115_101605,2020-01-15,CPT003,76434,2,75.0,150.0
CPT003_20200115_101605,2020-01-15,CPT003,20157,2,18.99,37.98
CPT003_20200115_101605,2020-01-15,CPT003,56609,1,140.0,140.0
CPT003_20200115_101605,2020-01-15,CPT003,30855,2,29.99,59.98
CPT003_20200115_101605,2020-01-15,CPT003,82968,3,12.0,36.0
CPT003_20200115_101605,2020-01-15,CPT003,93843,1,24.99,24.99
CPT003_20200115_101605,2020-01-15,CPT003,10849,1,15.0,15.0
CPT003_20200115_101605,2020-01-15,CPT003,18382,1,39.99,39.99
CPT003_20200115_101605,2020-01-15,CPT003,47124,3,130.0,390.0
CPT003_20200115_101605,2020-01-15,CPT003,65397,5,45.0,225.0
CPT003_20200115_101605,2020-01-15,CPT003,81010,3,14.99,44.97
CPT003_20200115_101951,2020-01-15,CPT003,97306,1,25.0,25.0
CPT003_20200115_101951,2020-01-15,CPT003,56558,1,34.99,34.99
CPT003_20200115_101951,2020-01-15,CPT003,91988,4,64.99,259.96
CPT003_20200115_101951,2020-01-15,CPT003,37446,6,34.99,209.94
CPT003_20200115_103234,2020-01-15,CPT003,91681,1,39.99,39.99
CPT003_20200115_103234,2020-01-15,CPT003,17440,1,40.0,40.0
CPT003_20200115_103234,2020-01-15,CPT003,79916,4,110.0,440.0
CPT003_20200115_103234,2020-01-15,CPT003,56143,1,60.0,60.0
CPT003_20200115_103234,2020-01-15,CPT003,11502,1,25.0,25.0
CPT003_20200115_103234,2020-01-15,CPT003,92548,1,9.0,9.0
CPT003_20200115_103234,2020-01-15,CPT003,27662,1,8.0,8.0
CPT003_20200115_103234,2020-01-15,CPT003,94199,3,40.0,120.0
CPT003_20200115_104931,2020-01-15,CPT003,61508,6,100.0,600.0
CPT003_20200115_104931,2020-01-15,CPT003,35939,1,37.0,37.0
CPT003_20200115_104931,2020-01-15,CPT003,35939,1,37.0,37.0
CPT003_20200115_104931,2020-01-15,CPT003,49329,2,24.99,49.98
CPT003_20200115_104931,2020-01-15,CPT003,25100,3,65.0,195.0
CPT003_20200115_104931,2020-01-15,CPT003,56844,4,16.99,67.96
CPT003_20200115_104931,2020-01-15,CPT003,27662,4,8.0,32.0
CPT003_20200115_105101,2020-01-15,CPT003,67763,5,9.99,49.95
CPT003_20200115_105101,2020-01-15,CPT003,40911,4,15.0,60.0
CPT003_20200115_105101,2020-01-15,CPT003,73898,1,39.99,39.99
CPT003_20200115_105101,2020-01-15,CPT003,55533,2,89.99,179.98
CPT003_20200115_110057,2020-01-15,CPT003,26736,4,29.99,119.96
CPT003_20200115_110057,2020-01-15,CPT003,38130,2,10.0,20.0
CPT003_20200115_110057,2020-01-15,CPT003,67061,1,10.0,10.0
CPT003_20200115_110057,2020-01-15,CPT003,65577,1,2000.0,2000.0
CPT003_20200115_110057,2020-01-15,CPT003,65577,1,2000.0,2000.0
CPT003_20200115_110057,2020-01-15,CPT003,20787,3,90.0,270.0
CPT003_20200115_110057,2020-01-15,CPT003,65605,2,18.0,36.0
CPT003_20200115_110057,2020-01-15,CPT003,35571,1,55.0,55.0
CPT003_20200115_110057,2020-01-15,CPT003,84706,3,39.99,119.97
CPT003_20200115_110057,2020-01-15,CPT003,17524,3,89.99,269.96999999999997
CPT003_20200115_110057,2020-01-15,CPT003,87922,4,21.99,87.96
CPT003_20200115_112712,2020-01-15,CPT003,51154,2,30.0,60.0
CPT003_20200115_112712,2020-01-15,CPT003,67061,2,10.0,20.0
CPT003_20200115_115233,2020-01-15,CPT003,57102,3,19.99,59.97
CPT003_20200115_115233,2020-01-15,CPT003,27662,2,8.0,16.0
CPT003_20200115_115233,2020-01-15,CPT003,47816,3,350.0,1050.0
CPT003_20200115_115233,2020-01-15,CPT003,61637,1,22.0,22.0
CPT003_20200115_115233,2020-01-15,CPT003,23884,5,42.99,214.95000000000002
CPT003_20200115_115233,2020-01-15,CPT003,23641,4,30.0,120.0
CPT003_20200115_115233,2020-01-15,CPT003,36079,6,29.99,179.94
CPT003_20200115_115233,2020-01-15,CPT003,51154,1,30.0,30.0
CPT003_20200115_115233,2020-01-15,CPT003,72273,1,40.0,40.0
CPT003_20200115_115233,2020-01-15,CPT003,55533,2,89.99,179.98
CPT003_20200115_121234,2020-01-15,CPT003,99028,3,30.0,90.0
CPT003_20200115_121234,2020-01-15,CPT003,20106,4,54.99,219.96
CPT003_20200115_121234,2020-01-15,CPT003,72273,1,40.0,40.0
CPT003_20200115_121234,2020-01-15,CPT003,88563,5,18.99,94.94999999999999
